"pIC50","MDEC.23","MLogP","nC","LipoaffinityIndex","VP.5","ATSp4","ATSp5","VP.4","C1SP2","ATSp2","ATSp1","VP.3","ATSp3","maxsOH","VP.2","VP.6","BCUTp.1h","AMR","apol","VP.1"
5.481,27.04938408,3.33,25,9.670980473,2.979802848,4610.045219,4500.188224,4.308653239,2,2974.901989,2443.359803,6.120830886,4444.821536,0,8.443356476,1.770672758,12.50241552,132.7137,65.112067,10.76826847
5.523,27.04938408,3.22,26,11.33173502,2.981991357,4709.761696,4625.024395,4.345486653,2,2982.052429,2434.303417,6.251014185,4496.355148,0,8.575137009,1.792885269,12.47632199,133.212,66.363067,11.01826847
4.77,27.04938408,3.11,26,8.945855707,3.09743672,5174.791796,5222.74498,4.58524333,2,3396.301413,2818.821006,6.378273126,5088.704471,0,9.387900518,1.864741225,12.5441865,144.1635,72.963239,11.86899465
5.201,32.02548114,3.55,28,10.36415448,3.179215763,5095.678449,5090.526591,4.749540969,3,3312.36061,2710.571254,6.72019247,4953.46251,0,9.036854528,1.932618583,12.52805715,146.1657,72.412446,11.80921896
5.31,32.24272532,3.66,29,10.6990273,3.26078302,5277.140908,5231.056973,4.906188594,3,3393.431801,2773.500032,6.984671597,5094.050431,0,9.39101075,1.967159446,12.53564727,148.7642,74.541239,12.13188014
5.215,31.91755295,3.66,29,10.75560803,3.569105532,5312.814603,5209.085538,5.175794773,2,3400.006324,2790.707109,7.28350281,5060.948687,0,9.64632229,2.073643594,12.53386995,150.6911,77.208411,12.63473436
5.102,35.06502069,3.88,30,11.58261875,3.366958243,5334.816782,5229.971799,4.882241718,4,3419.154343,2807.535688,6.91855762,5085.27198,0,9.319078339,1.987623653,12.53731728,152.9436,75.499239,12.21173648
8.215,39.1563314,3.66,26,11.78162289,2.791994866,4623.342407,4592.620673,4.059159909,2,2995.936784,2514.661005,5.570887943,4258.541342,8.88656797,7.704086526,1.582429574,13.40825509,137.4813,65.63686,10.47291943
7.854,32.17931565,3.33,24,6.236558223,3.464317056,4603.096973,4727.556804,4.659060531,0,3132.708913,2554.725206,6.075332886,4757.182371,9.70652405,8.068380519,2.190300709,12.68429911,125.5605,63.28786,10.25620477
9.07,28.42844368,3.66,25,12.00295701,3.639767205,4490.644297,4424.30396,4.503510905,1,2852.194784,2350.679961,5.746541951,4254.273143,8.850493869,8.747767272,2.250549539,12.71628677,126.5786,66.364411,10.27879541
8.68,30.42478727,3.77,25,12.22904066,3.643031005,4441.692689,4319.78079,4.5292232,1,2815.771579,2331.473562,5.763945452,4152.354499,8.861749485,8.44737255,2.257320916,12.72766164,126.2059,66.474204,10.29920861
7.34,32.34979675,3.66,25,10.62305201,3.626119387,4543.038649,4410.550208,4.525210915,1,2865.61252,2370.919137,6.022144341,4218.955134,9.668348714,8.341271601,2.303380581,12.75706802,127.7502,67.276204,10.4463344
7.33,32.34979675,3.66,25,10.62305201,3.626119387,4543.038649,4410.550208,4.525210915,1,2865.61252,2370.919137,6.022144341,4218.955134,9.668348714,8.341271601,2.303380581,12.75706802,127.7502,67.276204,10.4463344
5.88,30.17253488,3.44,23,9.372435405,3.262516046,4169.963449,3931.402123,4.287188105,1,2643.101506,2180.401703,5.546177459,3899.381517,9.638227762,7.318165109,2.064656096,12.47209918,119.2149,61.089032,9.552487551
7.52,27.16043829,3.33,22,9.815641614,3.50420636,4310.077268,4106.987448,4.316039118,1,2703.076803,2221.170155,5.861383339,4025.974018,9.472661785,7.942560274,2.246152549,12.74516515,116.985,60.040239,9.666796586
7.36,26.3502486,3.11,20,8.341530606,3.226608327,3988.870522,3710.530843,4.136963749,0,2508.669151,2053.002102,5.389418171,3755.369436,9.912954672,7.152217389,2.042703638,12.45477452,109.2939,55.186653,8.915310115
6.11,27.66781225,3.22,21,9.306270269,3.305082619,4047.440626,3808.500435,4.210593588,1,2562.876201,2106.474664,5.539000309,3808.525662,9.204143266,7.388046191,2.166085333,12.58797752,112.1801,56.946653,9.246076282
7.07,25.82750882,3.22,20,9.645471416,3.176194856,3850.129377,3560.756618,4.10132065,0,2440.542498,2002.204203,5.313331438,3633.356157,9.587537688,6.967914445,2.006848191,12.44007114,107.6884,54.384653,8.781019715
5.43,27.14116122,3.11,20,8.673059582,3.042514427,3613.713337,3324.288227,3.919399951,1,2371.992836,1958.976682,5.184844993,3482.166325,9.117880984,6.883043076,1.967057486,12.27360248,107.1821,53.853067,8.818506599
5.93,25.07275584,3.11,19,8.987297495,2.906948005,3432.15897,3099.954883,3.808595445,0,2254.969943,1858.449552,4.959176122,3316.882441,9.46975991,6.462911331,1.853723221,12.12569619,102.6904,51.291067,8.353450031
5.509,25.20809673,3.22,25,10.06062586,2.997401545,3832.341971,3504.495851,4.179342001,2,2800.285794,2430.644289,5.961609882,3865.524686,0,8.592158066,1.718852268,10.27400897,138.7695,73.178204,11.51706048
4.609,25.20809673,3.66,25,10.55121935,2.834055422,3251.985626,2795.277393,3.910616717,2,2376.755152,2053.255655,5.655358752,3225.992871,9.73467868,7.750995395,1.577660175,9.95361066,128.5555,66.907411,10.43367881
6.921,30.01298058,3.44,22,8.480536979,2.62867136,3226.84856,2841.373258,3.52518714,1,2218.215354,1873.454891,4.951205681,3129.522261,10.06004903,6.909753188,1.611269641,10.87061905,112.9053,54.641481,8.83593602
4.796,18.54963322,3.22,21,4.818320172,3.113850464,3648.554784,3225.479055,4.343558581,1,2269.695206,1887.621237,5.826792842,3384.941632,10.63840515,7.59597549,2.067660241,11.53401288,94.2669,59.640204,9.568930836
7.155,31.23426136,3.99,26,12.30391388,2.337075436,3628.774752,3589.284195,3.371697393,0,2455.559599,2123.755657,4.883781551,3335.911722,9.686491381,7.296121242,1.276091335,12.87999641,133.7041,67.800997,10.04113922
8.886,28.86771658,3.88,25,11.76185877,2.094769321,3328.565751,3186.118359,3.124163078,0,2314.082512,2006.699443,4.688002455,3137.132835,9.686429151,7.089014461,1.125039328,12.58032422,128.8557,64.707411,9.480479047
9.097,29.80809083,4.1,27,12.58547734,2.475546809,3488.212273,3343.808673,4.076918927,0,2522.685471,2174.089123,5.755699923,3424.509279,9.726029846,7.834486103,1.31616234,12.584481,132.7099,69.560997,10.71850739
9.398,29.97052659,4.21,28,13.25526781,2.949888458,3678.777573,3421.694609,4.253695623,0,2605.325432,2253.564937,6.005699923,3514.629474,9.74160078,8.188039494,1.427965739,12.58589826,135.6215,72.654583,11.21850739
7.658,30.20192141,3.99,27,12.49875382,2.217612624,3607.922014,3535.935726,3.351673895,1,2486.820637,2159.062314,4.936593889,3376.539264,0,7.660161528,1.204189261,12.64430124,138.294,70.362997,10.36924469
7.462,32.55861245,4.21,29,13.3687232,2.307640366,3783.401369,3731.757027,3.57231128,1,2617.694349,2283.955202,5.360824745,3524.53411,0,8.290588372,1.287171087,12.65903797,146.2291,76.550169,11.42990486
8.114,31.37367901,4.21,29,13.30978615,2.598390113,3767.634643,3693.751121,4.304429744,1,2695.443429,2326.465691,6.004291358,3663.954768,0,8.40563317,1.395312272,12.648458,142.1482,75.216583,11.60727303
7.567,33.93486643,4.43,31,14.18014669,2.688417855,3943.130101,3889.602796,4.525067129,1,2826.322021,2451.361983,6.428522214,3811.959104,0,9.036060015,1.478294099,12.66319474,150.0833,81.403755,12.6679332
7.907,31.5916563,4.32,30,13.97601296,3.072731762,3958.224507,3771.67834,4.48120644,1,2778.089468,2405.946012,6.254291358,3754.086339,0,8.759186561,1.507115671,12.64987526,145.0598,78.310169,12.10727303
7.478,34.17892832,4.54,32,14.84638606,3.162759504,4133.725921,3967.540057,4.701843824,1,2908.969566,2530.843426,6.678522214,3902.093465,0,9.389613405,1.590097497,12.66461199,152.9949,84.497341,13.1679332
6.229,23.25323569,3.55,23,10.39414004,3.047570259,4115.20852,3808.443445,4.050221736,1,2518.775809,2104.996223,5.373489709,3702.301606,9.911433062,7.797105462,1.841372842,13.51357348,115.177,61.989411,9.393986969
8.886,26.61839526,3.55,24,10.60881167,3.416311859,4302.600113,4153.060464,4.150537192,1,2661.965472,2220.041872,5.575743618,3916.292559,9.986166419,8.524938511,2.070252586,12.8766303,119.7502,64.973204,9.865021016
8.215,36.04727618,3.44,26,12.26138457,3.312114884,4662.03237,4557.504179,4.377201105,1,2885.06067,2393.435633,5.728513737,4211.507158,10.00296402,8.126010353,2.046554151,12.92075583,134.5954,66.408446,10.57449142
9.398,29.72533983,3.44,23,9.846004715,3.146059344,3825.137391,3634.924016,3.926330843,1,2438.762228,2051.255051,5.290738159,3490.95793,9.902218951,7.633305124,1.925076718,12.56225451,115.3896,61.879618,9.531658277
8.237,29.72533983,3.55,24,10.12323046,3.203278417,3971.470184,3825.337962,4.214758264,1,2533.437162,2140.249754,5.478510328,3610.94424,9.967186811,7.934343575,1.992045322,12.63664538,121.8329,65.884997,9.96132046
6.796,28.00974088,3.66,24,11.58295565,3.269402716,3937.778774,3778.514802,4.056214031,1,2502.603363,2113.144789,5.304384491,3581.983923,8.829272387,7.949304424,1.979253811,12.607239,120.5754,65.082997,9.822264652
7.086,26.92824692,3.66,23,11.56119121,3.141303502,3628.922961,3449.414733,3.8904411,1,2351.634779,1990.062447,5.00933838,3341.383542,8.796767121,7.583373964,1.834998489,12.53853547,113.9319,61.187411,9.299208614
7.367,27.64055463,3.55,23,10.14339975,2.992635644,3652.085105,3417.482964,3.836016687,1,2379.007459,2013.223381,5.056085135,3389.719207,10.11452263,7.717065585,1.930295672,12.41075447,114.8214,61.989411,9.422595997
6.77,27.36462768,3.55,23,10.13987574,2.934549566,3735.519343,3480.125545,3.947647833,1,2399.479785,2026.668156,5.185073753,3427.750904,10.11452263,7.657026064,1.913375691,12.41075464,114.8214,61.989411,9.428579061
8.155,25.15808048,3.66,24,11.01484488,3.466997122,4246.483822,4114.082452,4.159353215,1,2642.028369,2209.268475,5.365806064,3888.269685,9.997695344,8.659310296,2.019943008,12.8823177,119.898,65.082997,9.766861753
8.26,24.27692175,3.66,24,11.05450081,3.375031096,4584.839312,4366.532226,4.411373729,1,2717.565497,2257.979568,5.688097005,4045.968158,9.997695344,8.306597125,2.010783716,13.82786946,120.175,65.082997,9.821556653
8.886,28.00974088,3.55,23,10.24487103,3.173294011,3770.587135,3597.98463,3.939283152,1,2419.180214,2040.645265,5.080800605,3463.48213,9.913747876,7.767676909,1.894183894,12.5679419,115.5374,61.989411,9.433499014
7.959,23.25323569,3.55,23,10.39414004,3.047570259,4115.20852,3808.443445,4.050221736,1,2518.775809,2104.996223,5.373489709,3702.301606,9.911433062,7.797105462,1.841372842,13.51357348,115.177,61.989411,9.393986969
7.377,27.43370324,3.44,22,9.590977271,2.806920994,3354.670213,3144.37758,3.67828696,1,2233.953813,1896.375217,4.724869551,3150.126029,9.827485594,7.262673794,1.745384331,12.2535667,110.5394,58.895825,9.00592933
8.357,27.43370324,3.44,22,9.590977271,2.806920994,3354.670213,3144.37758,3.67828696,1,2233.953813,1896.375217,4.724869551,3150.126029,9.827485594,7.262673794,1.745384331,12.2535667,110.5394,58.895825,9.00592933
7.456,35.02752908,3.33,25,11.65424947,3.059231726,4194.658813,3997.71041,4.047195179,1,2684.147971,2239.072012,5.427372089,3866.55254,9.916701738,7.608989065,1.860010984,12.60638029,129.5974,63.31486,10.14692174
7.046,33.24032509,3.77,25,10.60038385,3.055618111,3806.215221,3546.471199,4.000845772,1,2542.440955,2146.935927,5.353701818,3580.44991,9.917263848,7.329965201,1.836146987,12.41386428,126.0073,62.842239,9.707217495
7.149,32.97411923,3.66,24,10.03780623,2.925597979,3889.481418,3653.642612,3.827379099,1,2519.461243,2109.992622,5.113266238,3594.503264,9.899091542,6.902834262,1.749630651,12.57416082,121.8429,59.748653,9.261043136
6.018,25.15808048,3.66,24,11.01484488,3.466997122,4246.483822,4114.082452,4.159353215,1,2642.028369,2209.268475,5.365806064,3888.269685,9.997695344,8.659310296,2.019943008,12.8823177,119.898,65.082997,9.766861753
7.215,32.75290464,3.99,29,10.56797635,3.708199031,4569.158927,4332.411734,5.254790584,0,3168.361297,2683.353968,7.102977911,4453.052096,9.994161341,9.59834487,2.367591457,13.4580659,149.24,78.918583,12.91386374
6.058,34.9057189,4.21,29,12.6446342,2.617310458,4106.695099,4127.814332,4.00232758,0,2754.462876,2391.662054,5.8785601,3704.309065,9.830491651,7.993334838,1.495641292,13.08620639,146.995,77.883755,11.80250211
6.004,34.8453293,4.1,28,12.08402299,2.615664302,3941.806002,4010.720202,3.740696297,0,2662.69604,2309.399653,5.326283096,3588.794784,9.810820449,8.12328143,1.476056983,13.08194834,141.319,74.790169,11.1502602
5.476,34.407041,3.88,26,10.46036823,2.480913264,3806.063109,3870.685972,3.440843133,0,2524.173269,2177.451406,4.928680123,3422.079098,9.774468408,7.070005505,1.419073195,13.07638155,133.1127,68.602997,10.29315864
7.699,34.407041,3.99,27,12.70097254,2.502706753,3842.988463,3900.371646,3.503726126,0,2577.866233,2224.97823,5.090635477,3498.352107,9.778268281,7.735103479,1.448776701,13.04620004,136.7153,70.78479,10.60129368
5.77,35.83315504,3.88,27,12.70787999,2.510052084,3871.29176,3936.488532,3.513580632,0,2593.845667,2233.700159,5.142783618,3532.939982,9.763406022,7.872328296,1.464799977,13.04051263,136.6755,70.674997,10.67871651
6.65,30.28172676,3.99,27,11.62690316,2.551943394,3630.468045,3499.052482,3.764962182,0,2532.642662,2182.273762,5.409671666,3406.281771,0,7.420706536,1.259032552,12.64547332,137.0212,68.660618,10.63517405
7.013,30.28172676,3.99,27,11.62690316,2.551943394,3630.468045,3499.052482,3.764962182,0,2532.642662,2182.273762,5.409671666,3406.281771,0,7.420706536,1.259032552,12.64547332,137.0212,68.660618,10.63517405
7.066,29.44780595,3.88,25,11.62731412,2.030958207,3333.801513,3297.846371,2.993666319,0,2298.537265,1989.418818,4.436952643,3095.932413,0,6.769969239,1.077895417,12.64066797,127.9467,63.005032,9.319795445
6.658,33.95562705,3.88,25,10.32445299,2.300721458,3629.860816,3570.811225,3.236211795,1,2424.59138,2079.546252,4.551279854,3321.248451,9.639626905,6.413585679,1.213040935,12.92758215,125.2842,61.075446,9.176099528
7.155,34.21418901,4.1,30,13.39898553,3.861278773,4661.701698,4276.680017,5.439883155,0,3172.593345,2644.268898,7.335034493,4589.839327,10.16385089,9.723957577,2.180731127,12.02448092,149.2347,79.545376,12.81511764
7.097,36.53966832,4.32,30,13.96409433,3.031183824,4438.067582,4283.027479,4.513498372,0,3048.8951,2553.703248,6.048495433,4402.447561,10.13372437,8.94840482,1.788706581,11.99426876,152.8028,75.642997,11.67238985
6.347,29.70508093,4.32,29,15.84641278,3.55034382,4079.734609,3693.140609,4.95842422,0,2843.529027,2404.587062,6.660167442,4011.146707,0,8.83763953,1.908481943,11.85254228,141.5017,75.379376,11.86787841
6.921,31.1592733,4.21,29,14.62301532,3.585207107,4191.948163,3776.108331,4.981701501,0,2902.157712,2449.462838,6.753683085,4114.790216,9.757456893,9.01848815,1.940652155,11.88188486,143.1072,76.181376,12.00216881
7.523,30.83332909,4.21,29,14.51692481,3.603696699,4223.935967,3848.508484,4.992067141,0,2912.400827,2455.917948,6.736254175,4135.871461,10.07355109,9.021942474,1.948706075,11.8819489,143.1072,76.181376,12.00216881
6.456,32.11060351,4.21,30,14.65133157,3.721331265,4506.623692,4116.584826,5.133440102,0,3055.986217,2574.199357,7.053353704,4361.496532,9.809229161,9.38441861,2.080192549,11.95058869,149.7507,80.076962,12.52522485
6.523,32.11060351,4.21,30,14.5902638,3.699604821,4474.840584,4071.325854,5.144932968,0,3045.563729,2567.165139,7.052483643,4341.219184,10.12532336,9.38441861,2.048940243,11.95056962,149.7507,80.076962,12.52522485
6.222,32.11060351,4.32,31,15.95729616,3.7823761,4645.379139,4256.606032,5.263028648,0,3130.541016,2640.588757,7.276067529,4463.21395,0,9.566046126,2.148256506,11.98986683,154.7887,83.170548,12.91399048
6.284,32.3583997,4.43,32,16.6293767,3.9073761,4920.206355,4342.143127,5.439805344,0,3224.737293,2731.50085,7.526067529,4565.157195,0,9.919599517,2.539568402,11.99022165,157.7003,86.264134,13.41399048
7.208,33.40272902,4.32,31,15.09394529,3.775901007,4569.105299,4202.125318,5.271741916,0,3110.649602,2628.769037,7.127785617,4419.296333,10.15246422,9.613307167,2.075582404,11.970214,154.0445,83.170548,13.11275847
7.046,33.66511665,4.43,32,15.76238175,3.900901007,4843.926121,4287.652729,5.448518611,0,3204.844391,2719.680048,7.377785617,4521.236698,10.16635311,9.966860557,2.4668943,11.97056875,156.9561,86.264134,13.61275847
6.699,32.11060351,4.1,29,14.70433788,3.620477021,4267.177148,3862.330959,4.999578412,0,2928.371088,2463.923496,6.808233048,4175.87707,9.7442613,9.162810095,1.967921791,11.87619749,143.235,76.071583,12.10183465
7.222,31.10806147,3.77,26,11.81585354,2.783440849,3988.623812,3700.420211,3.885811877,0,2680.56391,2254.473383,5.512072349,3863.501477,10.02794742,8.103766061,1.677949876,11.90989479,137.9469,69.036204,10.39843087
7.398,31.50683337,3.99,28,13.00595506,2.885802923,4210.069656,3871.070789,4.3721717,0,2830.14082,2394.609335,6.275513711,4036.746076,10.05953533,8.327372859,1.711625943,11.91112543,146.5345,75.223376,11.55067277
7.097,31.93077084,4.21,30,14.29776947,3.295204167,4391.483164,4111.981584,4.800202865,0,2972.419172,2529.957586,6.460755647,4196.427343,10.08768689,9.142130923,1.895810259,11.91174116,153.5985,81.410548,12.55067277
7.553,31.34311412,4.1,29,13.72080447,3.164689934,4232.280483,3938.47374,4.398909071,0,2878.900896,2445.974818,6.339967389,4080.208574,10.0704407,8.957319452,1.796666624,11.9109719,148.6843,78.316962,11.97455182
7.699,34.6306555,4.21,30,13.97166132,3.796533228,4550.13405,4069.636527,5.310285398,0,3095.934792,2604.696748,7.292645279,4430.395925,10.0913763,9.681262183,2.088604397,11.91190702,149.2971,80.076962,12.56402889
6.77,34.56388314,4.21,30,13.98262796,3.773480547,4491.351225,4063.14405,5.322130493,0,3080.83341,2594.134312,7.122224114,4402.997688,10.08980681,9.848498551,2.160650221,11.91159938,151.8766,80.076962,12.53030606
7.432,34.48421464,4.21,30,13.98803143,3.858636168,4477.821473,4014.234426,5.118006348,0,3073.61404,2588.929506,7.257339501,4393.301243,10.08847916,9.824652907,2.18619747,11.91144557,150.3364,80.076962,12.53030606
6.824,31.77993334,4.32,31,14.7071603,3.891135772,4677.129168,4219.21828,5.567855968,0,3222.267931,2708.827045,7.360619522,4651.559604,10.10244084,10.84440496,2.299205861,11.91190755,157.3796,83.170548,12.84356599
7.155,36.41061636,4.32,31,14.64562067,3.884003353,4799.014748,4265.676663,5.724164322,0,3231.452424,2715.839065,7.699163262,4642.038485,10.10586817,10.1672629,2.270568071,11.91252281,153.8815,83.170548,12.99159857
7.328,34.48421464,3.99,29,11.65987758,3.656787112,4427.853002,3984.67625,4.975277512,0,3025.881629,2542.861078,6.938188122,4332.526823,10.07739883,9.373304698,2.043468634,11.91134917,147.7636,77.785376,12.21115468
9,37.84403,4.21,30,13.6349871,4.183428557,4403.098723,4037.175646,6.121102689,0,3185.906575,2638.23355,7.874725254,4659.313245,10.0936831,10.12832773,2.401373208,11.91171783,149.2816,78.743376,12.61967178
7.398,32.11060351,4.1,29,14.68935274,3.626125726,4287.615097,3886.212205,5.003802901,0,2935.531539,2468.82631,6.806686777,4190.167483,10.0603555,9.162810095,1.971562971,11.8763049,143.235,76.071583,12.10183465
7,32.3583997,4.21,30,15.35430434,3.751125726,4562.426446,3971.72469,5.180579597,0,3029.723982,2559.735576,7.056686777,4292.103457,10.07424439,9.516363485,2.362874867,11.8766676,146.1466,79.165169,12.60183465
7,33.65221675,4.43,32,15.74358876,3.82798199,4678.289155,4357.162824,5.359583151,0,3199.651364,2707.923326,7.188566407,4545.542451,10.17729027,10.34690039,2.096525578,11.98985975,159.2493,86.264134,13.50737935
